compound_name,BBB+/BBB-,MW,LogP,HBD,HBA
cefepime,BBB-,481.58000000000027,0.054800000000001625,3.0,9.0
cefclidin,BBB-,551.6310000000002,-1.304599999999996,4.0,11.0
cefoselis,BBB-,523.5770000000002,-1.8218999999999959,5.0,12.0
cefquinome,BBB-,529.6240000000001,0.680900000000002,3.0,9.0
teicoplanin,BBB-,1446.1820000000005,2.840520000000006,18.0,25.0
metoserpate,BBB+,428.5290000000003,2.934700000000001,1.0,6.0
deserpidine,BBB+,578.6620000000004,4.162500000000003,1.0,9.0
flumoxonide,BBB+,496.54700000000025,2.993400000000001,1.0,7.0
cefroxadine,BBB-,365.4110000000001,-0.2114999999999989,3.0,6.0
losigamone,BBB+,254.669,1.8291,1.0,4.0
sarmoxicillin,BBB-,449.52900000000017,1.1792000000000005,2.0,8.0
astromicin,BBB-,405.4960000000002,-3.585399999999994,6.0,10.0
novobiocin,BBB-,612.6320000000002,3.6271200000000023,5.0,11.0
kitasamycin,BBB-,701.8510000000002,0.8456000000000055,5.0,14.0
spiramycin,BBB-,843.0649999999999,2.3251000000000093,4.0,16.0
josamycin,BBB-,828.0060000000002,3.013400000000005,3.0,16.0
flomoxef,BBB-,496.4740000000003,-1.290599999999999,3.0,12.0
cyprenorphine,BBB+,423.5530000000003,3.1636000000000015,2.0,5.0
diprenorphine,BBB+,425.5690000000003,3.3876000000000017,2.0,5.0
rifampicin,BBB-,822.9530000000003,4.335420000000004,6.0,15.0
rifapentine,BBB-,877.0450000000004,5.6482200000000065,6.0,15.0
rifabutin,BBB-,847.0190000000003,4.749420000000004,5.0,14.0
rifaximin,BBB-,785.8910000000003,6.157840000000009,5.0,13.0
rifamycin,BBB-,697.7780000000002,4.754120000000005,6.0,12.0
sanfetrinem,BBB-,281.308,0.3616000000000002,2.0,4.0
oleandomycin,BBB-,687.8680000000004,1.9085000000000032,3.0,13.0
ivermectin-ii,BBB-,861.0790000000003,5.211300000000007,3.0,14.0
valperinol,BBB+,297.3949999999999,1.2031999999999994,1.0,5.0
mitomycine,BBB-,334.33200000000005,-1.6511999999999971,3.0,8.0
teniposide,BBB-,656.6620000000001,2.752900000000001,3.0,14.0
zinc3977873,BBB-,588.5620000000004,1.3385999999999993,3.0,13.0
schembl7358680,BBB+,311.42499999999995,3.8095000000000026,0.0,3.0
racemethorphan,BBB+,271.404,3.3834000000000026,0.0,2.0
dihydrocodeine,BBB+,301.3860000000001,1.7251,1.0,4.0
thebacon,BBB+,341.40700000000015,2.4211,0.0,5.0
norcodeine,BBB+,285.34300000000013,1.1588999999999998,2.0,4.0
nicodicodine,BBB+,406.48200000000026,2.9848000000000017,0.0,6.0
esorubicin,BBB-,527.5260000000004,1.0304999999999995,5.0,11.0
epirubicin,BBB-,543.5250000000003,0.0012999999999993017,6.0,12.0
adriamycinol-aglycone,BBB-,416.3820000000002,-0.05430000000000035,6.0,9.0
timobesone,BBB+,408.5350000000001,3.223900000000002,2.0,5.0
ticabesone,BBB+,426.52500000000015,3.1719000000000017,2.0,5.0
timobesone-acetate,BBB+,450.5720000000002,3.7947000000000033,1.0,6.0
dextromoramide (levomoramide and racemoramide),BBB+,392.543,3.5634000000000023,0.0,3.0
l-amphetamine,BBB+,135.20999999999998,1.5763,1.0,1.0
biapenem,BBB-,351.4080000000001,-0.5602999999999998,2.0,6.0
imipenem,BBB-,299.35200000000003,-0.38569999999999904,3.0,5.0
sulopenem,BBB-,349.45500000000004,0.4064000000000001,2.0,6.0
"(8xi,11beta,14xi,16alpha)-9,21-dichloro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl furan-2-carboxylate",BBB+,521.4370000000004,4.869200000000005,1.0,6.0
dimesone,BBB+,390.49500000000023,3.1709000000000027,2.0,4.0
fluocortin,BBB+,390.4510000000002,2.729,2.0,4.0
schembl13902941,BBB+,376.4680000000002,2.6367000000000016,2.0,4.0
flumetasone,BBB+,410.4570000000002,1.8436999999999997,3.0,5.0
flumethazone pivalate,BBB+,494.5750000000004,3.4407000000000023,2.0,6.0
cormetasone,BBB+,428.44700000000023,2.1409,3.0,5.0
halocortolone,BBB+,412.90400000000017,3.975300000000003,1.0,3.0
clocortolone-pivalate,BBB+,495.03100000000035,4.595100000000004,1.0,5.0
diflucortolone,BBB+,394.4580000000002,2.728800000000001,2.0,4.0
diflucortolone-pivalate,BBB+,478.57600000000036,4.325800000000004,1.0,5.0
meclorisone,BBB+,427.36800000000017,3.4115000000000024,2.0,4.0
halometasone,BBB+,444.9020000000002,2.4102,3.0,5.0
clocortolone,BBB+,410.9130000000002,2.9981000000000013,2.0,4.0
cloticasone,BBB+,460.97000000000025,3.738400000000003,2.0,5.0
fluticasone,BBB+,444.5150000000002,3.469100000000002,2.0,5.0
amphotericin-b,BBB-,924.0910000000005,0.7117000000000084,12.0,17.0
medorubicin,BBB-,513.4990000000003,-0.00730000000000014,6.0,11.0
tazobactam,BBB-,300.296,-1.523199999999998,1.0,7.0
dezocine,BBB+,245.366,3.113600000000001,2.0,2.0
"(4r,5s,6s)-3-[(3s,5s)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1s)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",BBB-,383.4700000000002,-0.3079999999999994,3.0,6.0
methylprednisolone-hemisuccinate,BBB+,474.5500000000002,2.2192999999999996,3.0,7.0
rimcazole,BBB+,321.46800000000013,3.866800000000003,1.0,3.0
crilvastatin,BBB+,253.34199999999996,2.0229999999999997,1.0,3.0
clobetasone,BBB+,408.89700000000016,3.3504000000000023,1.0,4.0
clobetasol,BBB+,410.91300000000024,3.1422000000000017,2.0,4.0
diflorasone,BBB+,410.4570000000002,1.8436999999999997,3.0,5.0
enilospirone,BBB+,295.766,2.8926000000000007,1.0,3.0
digoxin,BBB-,780.9490000000002,2.218100000000003,6.0,14.0
ketazocine,BBB+,285.387,2.9666000000000015,1.0,3.0
chloroprednisone,BBB+,392.8790000000002,1.9830999999999999,2.0,5.0
alfadolone,BBB+,348.4830000000001,2.7466000000000013,2.0,4.0
aldosterone,BBB-,360.45000000000005,1.8457,2.0,5.0
cortexolone,BBB+,346.4670000000001,2.810800000000001,2.0,4.0
dichlorisone,BBB+,413.34100000000024,3.165500000000002,2.0,4.0
acn-036954,BBB+,412.4290000000002,0.5684999999999998,4.0,6.0
isoflupredone,BBB+,378.44000000000017,1.6497,3.0,5.0
cloprednol,BBB+,392.8790000000002,1.9000999999999997,3.0,5.0
oxisopred,BBB+,376.4490000000002,0.8164999999999998,3.0,6.0
loteprednol,BBB+,394.8950000000002,2.7357000000000014,2.0,5.0
hydrocortisone cypionate,BBB+,486.6490000000005,4.302900000000004,2.0,6.0
bevonium,BBB-,354.47,3.0946000000000016,1.0,3.0
15130-91-3,BBB-,412.52800000000013,1.7236000000000011,2.0,5.0
atropine n-oxide,BBB+,305.374,1.9434999999999996,1.0,4.0
dactinomycin,BBB-,1255.4379999999994,0.7256400000000032,5.0,18.0
cefpiramide,BBB-,612.6500000000003,-0.08557999999999927,5.0,12.0
piriqualone,BBB+,339.39800000000014,4.259520000000004,0.0,4.0
schembl2056520,BBB+,422.27400000000006,1.8785200000000002,0.0,6.0
pirisudanol,BBB+,340.37600000000003,0.5161199999999999,2.0,8.0
cefaparole,BBB-,493.5920000000002,1.082820000000001,4.0,10.0
cefcanel daloxate,BBB-,661.7400000000002,1.8223400000000012,2.0,15.0
nuclotixene,BBB+,353.918,5.5781000000000045,0.0,2.0
lorpiprazole,BBB+,405.46800000000025,3.558900000000002,0.0,5.0
amidapsone,BBB+,291.332,1.5922000000000005,3.0,4.0
carumonam,BBB-,466.41000000000014,-2.8756999999999975,5.0,12.0
cefalonium,BBB-,459.52900000000017,0.11580000000000146,3.0,6.0
cefsulodin,BBB-,533.5640000000002,-0.5592999999999972,4.0,7.0
butikacin,BBB-,571.6250000000001,-7.950800000000014,13.0,17.0
amikacin,BBB-,585.6080000000002,-8.424200000000015,13.0,17.0
dibekacin,BBB-,451.52100000000013,-5.266599999999998,9.0,13.0
framycetin,BBB-,614.6500000000003,-8.895300000000017,13.0,19.0
tobramycin,BBB-,467.52000000000015,-6.295799999999999,10.0,14.0
kanamycin,BBB-,484.5030000000001,-7.2913999999999985,11.0,15.0
bekanamycin,BBB-,483.5190000000001,-7.325000000000001,11.0,15.0
propikacin,BBB-,557.5980000000003,-8.340900000000014,13.0,17.0
cefatrizine,BBB-,462.5130000000001,0.041000000000000425,5.0,9.0
loracarbef,BBB-,349.77400000000006,0.7108000000000003,3.0,4.0
cefempidone,BBB-,544.5950000000003,-0.9391999999999963,4.0,10.0
levophenacylmorphan,BBB+,361.48500000000007,4.3335000000000035,1.0,3.0
cefaloridine,BBB-,416.50400000000013,1.0169,2.0,5.0
cefonicid,BBB-,542.5770000000001,-0.9172999999999991,4.0,12.0
84880-03-5,BBB-,671.6900000000002,-0.2643999999999955,6.0,9.0
biotin,BBB+,244.31600000000003,0.7968000000000001,3.0,3.0
"2,6-dihydro-1h-pyrrolizine-3,5-dione",BBB+,137.138,0.423,0.0,2.0
rolicyprine,BBB+,244.294,0.5896999999999999,2.0,3.0
l-ascorbic acid,BBB+,176.124,-1.4073999999999995,4.0,6.0
schembl247562,BBB+,419.5290000000001,1.5980000000000005,0.0,6.0
tandospirone,BBB+,383.4960000000001,1.4098999999999995,0.0,6.0
celucloral,BBB+,1136.115,2.5666000000000015,7.0,19.0
chloralose,BBB+,309.52900000000005,-0.46290000000000026,3.0,6.0
clopenthixol,BBB+,398.9990000000002,7.2053000000000065,1.0,2.0
phenomorphan,BBB+,347.502,4.693300000000003,1.0,2.0
norlevorphanol,BBB+,243.34999999999994,2.7382,2.0,2.0
proxorphan,BBB+,299.41400000000004,2.706900000000001,1.0,3.0
normorphine,BBB+,271.3160000000001,0.8558999999999997,3.0,4.0
nalbuphine,BBB+,357.4500000000003,1.7072999999999998,3.0,5.0
azidamfenicol,BBB+,295.25500000000005,0.41560000000000014,3.0,6.0
nalorphine,BBB+,311.3810000000001,1.7542999999999997,2.0,4.0
levallorphan,BBB+,283.415,3.6366000000000023,1.0,2.0
ncgc00024584-03,BBB-,654.6059999999999,3.192800000000001,3.0,6.0
atenolol,BBB-,266.34099999999995,0.45210000000000006,3.0,4.0
(r)-(+)-pindolol,BBB+,248.32600000000002,1.9055999999999995,3.0,3.0
chembl420115,BBB+,357.32500000000005,4.114700000000004,0.0,2.0
ipratropium,BBB-,332.464,2.8541000000000016,1.0,3.0
ticarcillin,BBB+,384.4350000000001,0.5479999999999997,3.0,6.0
"5-ethyl-5-[(2r)-pentan-2-yl]-2-thioxodihydropyrimidine-4,6(1h,5h)-dione",BBB+,242.34400000000002,1.3498999999999999,2.0,3.0
itraconazole,BBB-,705.6470000000002,5.5773000000000055,0.0,12.0
6'-epipravastatin,BBB-,424.5340000000002,2.4404000000000003,4.0,6.0
unii-jv86y0civf,BBB-,204.314,-0.292599999999999,4.0,4.0
azithromycin,BBB-,748.9960000000001,1.9007000000000054,5.0,14.0
(r)-ethosuximide,BBB+,141.17,0.4491999999999999,1.0,2.0
lomefloxacin,BBB-,351.353,1.7959,2.0,5.0
u50488,BBB+,369.3360000000003,4.4013000000000035,0.0,2.0
beta-streptozocin,BBB-,265.222,-2.8909,5.0,8.0
hexobarbital,BBB+,236.27099999999993,1.2012999999999998,1.0,3.0
mesoridazine,BBB+,386.5860000000001,4.901100000000005,0.0,4.0
mianserin,BBB+,264.372,3.0839000000000016,0.0,2.0
mirtazapine,BBB+,265.36,2.4789000000000003,0.0,3.0
dihydroergotamine,BBB-,583.6890000000001,2.0811000000000024,3.0,6.0
atropine,BBB+,289.37500000000006,1.9308999999999996,1.0,4.0
vancomycin,BBB-,1449.2710000000004,0.10620000000000512,19.0,25.0
metoprolol,BBB+,267.36899999999997,1.6132,2.0,4.0
plicamycin,BBB+,1085.156,-0.24927999999998884,11.0,24.0
teniposide,BBB+,642.6350000000002,2.4499000000000004,4.0,14.0
omeprazole,BBB-,345.4240000000001,2.8997400000000004,1.0,5.0
(s)-bethanechol,BBB-,161.22499999999997,0.1764,1.0,2.0
ofloxacin,BBB+,361.37300000000005,1.5439999999999998,1.0,6.0
amphotericinb,BBB-,924.0910000000003,0.7117000000000049,12.0,17.0
(-)-beta-cyclazocine,BBB+,271.404,3.3264000000000022,1.0,2.0
mepenzolatebromide,BBB-,340.4430000000001,2.7045000000000012,1.0,3.0
clidiniumbromide,BBB-,357.49400000000026,3.194790000000002,1.0,3.0
chembl68870,BBB+,415.51200000000017,4.528340000000004,1.0,3.0
ribavirin,BBB+,244.20700000000002,-3.0114999999999994,4.0,8.0
zinc100232310,BBB+,416.3590000000001,1.8944999999999996,2.0,6.0
kanamycin,BBB-,484.50300000000016,-7.2914000000000065,11.0,15.0
cycloserine,BBB+,102.09299999999999,-1.6249000000000007,2.0,3.0
cytarabine,BBB+,243.21900000000002,-2.563,4.0,8.0
cladribine,BBB+,285.69100000000003,-0.29740000000000044,3.0,8.0
calcium-folinate,BBB+,473.44600000000025,-0.7310999999999979,7.0,9.0
vidarabine,BBB+,267.245,-1.9800000000000006,4.0,9.0
levocetirizine,BBB-,388.8950000000002,3.148200000000002,1.0,4.0
(r)-ketorolac,BBB-,255.27299999999997,2.291,1.0,3.0
naltrexone,BBB+,341.4070000000001,1.5253999999999999,2.0,5.0
oxazepam,BBB+,286.718,2.4479,2.0,3.0
flupentixol,BBB+,434.52700000000016,4.601700000000005,1.0,4.0
(r)-hydroxyzine,BBB+,374.91200000000015,3.055900000000001,1.0,4.0
schembl12202591,BBB+,268.273,-0.9890000000000005,4.0,8.0
mefloquine,BBB+,378.31600000000014,4.447900000000003,2.0,3.0
mepenzolate,BBB-,361.4630000000001,2.3689,1.0,5.0
hydroflumethiazide,BBB-,451.52300000000025,3.227000000000002,1.0,5.0
pentobarbital,BBB+,380.89700000000016,2.1921,2.0,5.0
norethindrone,BBB-,298.42600000000004,3.4925000000000024,1.0,2.0
levonorgestrel,BBB-,312.4530000000001,3.8826000000000036,1.0,2.0
mls003115428,BBB-,337.46300000000014,4.221000000000004,1.0,3.0
ethinyl estradiol,BBB-,296.4100000000001,3.6126000000000023,2.0,2.0
"(8r,9s,13s,14s,17r)-3-cyclopentyloxy-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-ol",BBB-,364.52900000000017,5.228400000000006,1.0,2.0
cinnarizine,BBB+,368.5240000000001,5.1070000000000055,0.0,2.0
piperazine citrate,BBB-,86.138,-0.8208,2.0,2.0
rilmenidine,BBB-,180.25099999999998,1.1507999999999994,1.0,3.0
bexarotene,BBB-,348.48600000000016,6.103720000000005,1.0,1.0
calcitriol,BBB-,416.6460000000002,5.704700000000008,3.0,3.0
alfacalcidol,BBB-,400.64700000000016,6.589800000000009,2.0,2.0
ergocalciferol,BBB-,396.6590000000001,7.641000000000008,1.0,1.0
cholecalciferol (undefined stereochemistry),BBB-,384.6480000000002,7.619000000000008,1.0,1.0
talipexole,BBB+,209.31799999999996,1.3119,1.0,4.0
"2-methyl-3-(3,7,11,15-tetramethylhexadec-2-enyl)naphthalene-1,4-dione",BBB-,450.7070000000004,9.1576,0.0,2.0
epalrestat,BBB-,319.40700000000004,2.918700000000001,1.0,4.0
megestrol acetate,BBB-,342.4790000000001,4.004500000000003,1.0,3.0
medroxyprogesterone,BBB-,344.4950000000001,4.084400000000003,1.0,3.0
dydrogesterone,BBB-,312.4530000000001,4.499500000000004,0.0,2.0
iocetamic acid,BBB-,613.9590000000001,3.156200000000001,2.0,3.0
iohexol,BBB-,821.1410000000001,-1.6274999999999986,8.0,9.0
sulfisoxazole acetyl,BBB-,309.34700000000004,1.6154400000000002,1.0,6.0
methazolamide,BBB-,236.278,-1.4237999999999997,1.0,6.0
acetylcysteine,BBB-,163.198,-0.4945,3.0,3.0
acetohydroxamic acid,BBB-,75.067,-0.4882999999999999,2.0,2.0
thiacetazone,BBB-,236.29999999999998,0.8120999999999998,3.0,3.0
ctk8i5337,BBB-,436.4760000000002,1.1912999999999991,3.0,7.0
triacetyl 6-azauridine,BBB-,371.3020000000002,-1.7444999999999975,1.0,11.0
acetyldigitoxin,BBB-,806.9870000000002,3.8181000000000025,4.0,14.0
menadiol sodium diphosphate,BBB-,258.273,2.998820000000001,0.0,4.0
cyclofenil,BBB-,364.44100000000003,5.303200000000005,0.0,4.0
bisacodyl,BBB-,361.39700000000005,4.112400000000003,0.0,5.0
diacerein,BBB-,368.2970000000001,2.0107999999999997,1.0,7.0
nitazoxanide,BBB-,307.28700000000003,2.2289000000000003,1.0,7.0
mls000678252,BBB-,416.58300000000025,4.852300000000005,0.0,5.0
befunolol,BBB-,291.34700000000004,2.3731,2.0,5.0
acetophenazine,BBB+,411.5710000000003,3.491900000000003,1.0,6.0
tiaprofenic,BBB-,260.31399999999996,3.167200000000001,1.0,3.0
benoxaprofen,BBB-,301.729,4.336300000000002,1.0,3.0
adefovir dipivoxil,BBB-,501.47700000000026,2.7025000000000006,1.0,13.0
finasteride,BBB-,372.55300000000017,3.8145000000000024,2.0,2.0
talinolol,BBB-,363.50200000000024,3.268600000000002,4.0,4.0
timolol,BBB-,316.4270000000002,0.5024999999999997,2.0,8.0
broxaterol,BBB-,263.135,1.8585999999999998,2.0,4.0
clenbuterol,BBB-,277.195,2.9971000000000005,3.0,3.0
dl-pantothenic acid,BBB-,219.23699999999997,-1.0432999999999995,4.0,4.0
dl-panthenol,BBB-,205.25399999999996,-1.1355999999999997,4.0,4.0
phentermine,BBB+,149.237,1.9664,1.0,1.0
ciprofibrate,BBB-,289.158,3.589800000000003,1.0,2.0
bezafibrate,BBB-,361.82500000000005,3.554500000000001,2.0,3.0
penicillamine,BBB-,149.215,0.10669999999999985,3.0,3.0
probucol,BBB-,516.8570000000003,9.908299999999995,2.0,4.0
menatetrenone,BBB-,444.6590000000002,8.917900000000001,0.0,2.0
2-{[4-(methylethyl)cyclohexyl]carbonylamino}-3-phenylpropanoic acid,BBB-,317.42900000000014,3.2609000000000012,2.0,2.0
ergoloidmesylate,BBB+,577.7260000000002,2.5206,3.0,6.0
buthiazide,BBB-,353.853,1.0634000000000001,3.0,5.0
schembl10264224,BBB-,585.6160000000002,2.5198,4.0,8.0
disopyramide,BBB-,339.4830000000001,3.361900000000002,1.0,3.0
metaproterenol,BBB-,211.261,1.1291999999999998,4.0,4.0
oxamniquine,BBB-,279.34,1.8117999999999996,3.0,5.0
indecainide hydrochloride,BBB-,308.425,3.2166000000000015,2.0,2.0
fenofibrate,BBB-,360.837,4.680000000000004,0.0,4.0
ipriflavone,BBB-,280.32300000000004,4.247200000000003,0.0,3.0
isopropamide iodide,BBB-,353.5300000000001,4.111500000000003,1.0,1.0
rosuvastatin,BBB-,481.5460000000002,2.4017,3.0,7.0
beta-carotene,BBB-,536.8880000000003,12.605799999999977,0.0,0.0
dehydrocholic,BBB-,402.53100000000023,4.073300000000003,1.0,4.0
"3,7-dihydroxycholan-24-oic acid",BBB-,392.5800000000002,4.477900000000004,3.0,3.0
clobutinol,BBB-,255.789,2.831200000000001,1.0,2.0
isoxsuprine,BBB-,301.386,2.871200000000001,3.0,4.0
protokylol hydrochloride,BBB-,331.368,2.0807,4.0,6.0
benfluorex,BBB-,351.368,4.083000000000003,1.0,3.0
apropovir,BBB-,287.21599999999995,-0.051200000000000134,3.0,7.0
pinacidil,BBB-,245.33,2.3547800000000008,2.0,3.0
ritodrine hydrochloride,BBB-,287.35900000000004,2.3520000000000003,4.0,4.0
bicalutamide,BBB-,430.3790000000001,2.8795800000000007,2.0,5.0
etidronic acid,BBB-,206.027,-0.9922000000000002,5.0,3.0
tetrahydrobiopterin,BBB-,241.251,-1.7002000000000006,6.0,7.0
lofexidine,BBB+,259.13599999999997,2.7624000000000004,1.0,3.0
tiopronin,BBB-,163.198,-0.49450000000000044,3.0,3.0
bemetizide,BBB-,401.8970000000001,1.821,3.0,5.0
voriconazole,BBB-,349.31600000000003,2.1769,1.0,6.0
carbenoxolone,BBB-,570.7670000000002,6.828300000000008,2.0,5.0
"9-fluoro-11,17-dihydroxy-10,13,17-trimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",BBB-,336.44700000000006,3.332200000000002,2.0,3.0
dutasteride,BBB-,528.537,6.576100000000006,2.0,2.0
"5a,7a-dimethyl-1,1a,5,5a,5b,6,7,7a,8a,9,9a,9b,9c,9d-tetradecahydro-3'h-spiro[cyclopropa[4,5]cyclopenta[1,2-a]cyclopropa[l]phenanthrene-8,2'-furan]-3,5'(4h,4'h)-dione",BBB-,366.5010000000002,4.305900000000004,0.0,3.0
methyltestosterone,BBB-,302.458,4.269300000000005,1.0,2.0
modrastane,BBB-,329.44000000000005,3.466880000000002,2.0,4.0
formestane,BBB-,302.4140000000001,3.973100000000003,1.0,3.0
testolactone,BBB-,300.3980000000001,3.5899000000000028,0.0,3.0
estramustine,BBB-,440.4110000000002,5.182000000000006,1.0,3.0
estropipate,BBB-,350.43600000000015,3.293400000000002,1.0,4.0
oxandrolone,BBB-,306.446,3.543100000000003,1.0,3.0
stanozolol,BBB-,328.5000000000001,4.1181000000000045,2.0,2.0
keforal,BBB-,347.3960000000001,0.4449000000000012,3.0,5.0
38194-50-2,BBB-,356.41800000000006,4.365500000000003,1.0,2.0
nystatin,BBB-,926.1070000000002,0.7783000000000064,12.0,17.0
cyclandelate,BBB-,276.37600000000003,3.4780000000000024,1.0,3.0
calusteron,BBB-,316.485,4.515300000000005,1.0,2.0
dexamethasone,BBB+,392.4670000000002,1.8957000000000002,3.0,5.0
dihydrotachysterol,BBB-,398.67500000000007,7.720900000000008,1.0,1.0
(+/-)-pirmenol,BBB-,338.49500000000006,4.360600000000004,1.0,3.0
flumequine,BBB-,261.252,2.346,1.0,3.0
"n-(3-methyl-1,1-dioxo-1,4-thiazinan-4-yl)-1-(5-nitro-2-furanyl)methanimine",BBB-,287.297,0.6406000000000001,0.0,7.0
indapamide,BBB-,365.84200000000004,2.0834,2.0,4.0
dipipanone,BBB+,349.518,5.216300000000006,0.0,2.0
fosinopril,BBB-,563.6720000000004,6.121300000000007,1.0,6.0
monacolin k,BBB-,404.54700000000025,4.195500000000004,1.0,5.0
colistin sulfate,BBB-,1155.455,-5.8314999999999975,18.0,18.0
mls000756415,BBB-,339.4390000000002,1.9247,3.0,3.0
methysergide,BBB+,353.4660000000001,1.9351,2.0,4.0
iopanoic acid,BBB-,570.9340000000001,3.7359000000000018,2.0,2.0
phenprocoumon,BBB-,280.323,4.040500000000003,1.0,3.0
candesartan,BBB-,348.35800000000006,2.0796,1.0,6.0
ethylnandrol,BBB-,288.475,5.090300000000005,1.0,1.0
meptazinol,BBB+,233.3549999999999,3.1557000000000013,1.0,2.0
isovincamine,BBB-,354.45000000000016,2.9525000000000015,1.0,5.0
quinethazone,BBB-,289.74399999999997,0.8788000000000005,3.0,4.0
rosaramicin,BBB-,581.7470000000003,2.6704000000000017,2.0,10.0
bunazosin,BBB-,373.45700000000016,2.068,1.0,7.0
tyropanoate sodium,BBB-,641.0250000000002,4.892300000000003,2.0,2.0
anisotropine,BBB-,282.448,3.5158000000000023,0.0,2.0
perindoprilat,BBB-,340.4200000000001,1.4621,3.0,4.0
82978-68-5,BBB-,368.47400000000016,1.940599999999999,2.0,5.0
174484-81-2,BBB-,602.6750000000001,7.325500000000007,2.0,6.0
l-valsartan,BBB-,435.52800000000013,4.161700000000002,2.0,5.0
oxyphenbutazone,BBB-,324.38000000000005,3.493400000000002,1.0,3.0
orlistat,BBB-,495.7450000000004,6.881900000000007,1.0,5.0
chloramphenicol palmitate,BBB-,561.5470000000001,6.941200000000008,2.0,6.0
retinol palmitate,BBB-,524.8740000000004,11.542499999999986,0.0,2.0
otilonium,BBB-,483.6730000000004,6.321400000000007,1.0,4.0
ibandronate,BBB-,319.23100000000005,0.4999999999999996,5.0,4.0
"pentyl [1-(3,4-dihydroxy-5-methyl-oxolan-2-yl)-5-fluoro-2-oxo-pyrimidin-4-yl]aminoformate",BBB-,359.35400000000004,0.7601999999999995,3.0,8.0
halofantrine hydrochloride,BBB-,500.43200000000013,8.644300000000001,1.0,2.0
benzonatate,BBB-,603.7500000000003,2.8346000000000036,1.0,12.0
4-[[2-butyl-5-(2-carboxy-3-thiophen-2-ylprop-1-enyl)-1-imidazolyl]methyl]benzoic acid,BBB-,424.52200000000016,4.744400000000003,2.0,5.0
proglumide,BBB-,334.41600000000005,2.2984,2.0,3.0
proglumetacin,BBB-,844.45,6.164220000000006,1.0,11.0
"1-propyl-2',6'-pipecoloxylidide",BBB+,274.408,3.5064400000000013,1.0,2.0
104617-86-9,BBB+,211.33399999999997,1.5822,2.0,4.0
olmesartan medoxomil,BBB-,446.5110000000001,3.656600000000002,3.0,7.0
olmesartan medoxomil,BBB-,558.5950000000003,4.170020000000003,2.0,11.0
enprofylline,BBB-,194.194,-0.17710000000000065,2.0,4.0
entacapone,BBB+,305.29,1.7813800000000002,2.0,6.0
diethylcarbamazine citrate,BBB-,199.29799999999994,0.6956,0.0,2.0
quinacrine,BBB-,399.9660000000002,5.972400000000006,1.0,4.0
procainamide,BBB-,235.33100000000002,1.3403999999999996,2.0,3.0
n-acetylprocainamide,BBB-,277.368,1.7165999999999995,2.0,3.0
